ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-06-05,23517.035229703084,-14630.207419953365,11288.345088253644,23517.035229703084,23517.035229703084,-24735.183182679542,-24735.183182679542,-24735.183182679542,-21993.07702491169,-21993.07702491169,-21993.07702491169,-2742.1061577678497,-2742.1061577678497,-2742.1061577678497,0.0,0.0,0.0,-1218.1479529764583
2010-06-06,23520.546834262095,3082.1198568667464,29432.706798419884,23520.546834262095,23520.546834262095,-6385.10480699683,-6385.10480699683,-6385.10480699683,-3895.1916036233356,-3895.1916036233356,-3895.1916036233356,-2489.913203373494,-2489.913203373494,-2489.913203373494,0.0,0.0,0.0,17135.442027265264
2010-06-07,23524.058438821103,12419.215587455956,37407.25273054058,23524.058438821103,23524.058438821103,1607.4805287005192,1607.4805287005192,1607.4805287005192,3883.11191604665,3883.11191604665,3883.11191604665,-2275.631387346131,-2275.631387346131,-2275.631387346131,0.0,0.0,0.0,25131.53896752162
2010-06-08,23527.57004338011,15709.305114086012,40822.89433695752,23527.57004338011,23527.57004338011,4520.51690383715,4520.51690383715,4520.51690383715,6625.862082271794,6625.862082271794,6625.862082271794,-2105.3451784346435,-2105.3451784346435,-2105.3451784346435,0.0,0.0,0.0,28048.08694721726
2010-06-09,23531.08164793912,12633.357513360444,37663.42003928343,23531.08164793912,23531.08164793912,1783.718380646623,1783.718380646623,1783.718380646623,3767.3797184286386,3767.3797184286386,3767.3797184286386,-1983.6613377820154,-1983.6613377820154,-1983.6613377820154,0.0,0.0,0.0,25314.800028585745
2010-06-10,23534.59325249813,20115.03611376323,45122.57732730247,23534.59325249813,23534.59325249813,8650.364912878229,8650.364912878229,8650.364912878229,10563.955785078191,10563.955785078191,10563.955785078191,-1913.5908721999615,-1913.5908721999615,-1913.5908721999615,0.0,0.0,0.0,32184.95816537636
2010-06-11,23538.10485705714,8927.63957042358,35892.88727987868,23538.10485705714,23538.10485705714,-848.5212024519845,-848.5212024519845,-848.5212024519845,1047.959126746753,1047.959126746753,1047.959126746753,-1896.480329198738,-1896.480329198738,-1896.480329198738,0.0,0.0,0.0,22689.583654605154
2010-06-12,23541.616461616148,-12560.771292802847,11773.95294958645,23541.616461616148,23541.616461616148,-23925.07117357657,-23925.07117357657,-23925.07117357657,-21993.077024896495,-21993.077024896495,-21993.077024896495,-1931.994148680072,-1931.994148680072,-1931.994148680072,0.0,0.0,0.0,-383.45471196042126
2010-06-13,23545.128066175155,5940.784485904459,31095.15623086491,23545.128066175155,23545.128066175155,-5913.339848516126,-5913.339848516126,-5913.339848516126,-3895.191603608547,-3895.191603608547,-3895.191603608547,-2018.1482449075797,-2018.1482449075797,-2018.1482449075797,0.0,0.0,0.0,17631.78821765903
2010-06-14,23548.639670734166,12008.339844783186,37766.64167673277,23548.639670734166,23548.639670734166,1731.7184651730583,1731.7184651730583,1731.7184651730583,3883.1119160404546,3883.1119160404546,3883.1119160404546,-2151.393450867396,-2151.393450867396,-2151.393450867396,0.0,0.0,0.0,25280.358135907223
2010-06-15,23552.151275293174,14538.116873529118,40443.70460959617,23552.151275293174,23552.151275293174,4299.116120786019,4299.116120786019,4299.116120786019,6625.86208228495,6625.86208228495,6625.86208228495,-2326.745961498931,-2326.745961498931,-2326.745961498931,0.0,0.0,0.0,27851.267396079194
2010-06-16,23555.66287985218,11664.955149792853,37023.77084916451,23555.66287985218,23555.66287985218,1229.4192111024336,1229.4192111024336,1229.4192111024336,3767.379718440962,3767.379718440962,3767.379718440962,-2537.9605073385283,-2537.9605073385283,-2537.9605073385283,0.0,0.0,0.0,24785.082090954616
2010-06-17,23559.174485621268,18683.769792420462,44535.32165727568,23559.174485621268,23559.174485621268,7786.215067391046,7786.215067391046,7786.215067391046,10563.955785100612,10563.955785100612,10563.955785100612,-2777.7407177095656,-2777.7407177095656,-2777.7407177095656,0.0,0.0,0.0,31345.389553012315
2010-06-18,23562.686091390355,9239.064983759721,33870.17087790868,23562.686091390355,23562.686091390355,-1990.0209041393618,-1990.0209041393618,-1990.0209041393618,1047.959126713043,1047.959126713043,1047.959126713043,-3037.9800308524045,-3037.9800308524045,-3037.9800308524045,0.0,0.0,0.0,21572.665187250994
2010-06-19,23566.197697159438,-14776.401285236141,11711.449256477576,23566.197697159438,23566.197697159438,-25303.102634817245,-25303.102634817245,-25303.102634817245,-21993.077024902566,-21993.077024902566,-21993.077024902566,-3310.0256099146777,-3310.0256099146777,-3310.0256099146777,0.0,0.0,0.0,-1736.9049376578077
2010-06-20,23569.709302928524,3656.557489037234,29310.953341488574,23569.709302928524,23569.709302928524,-7480.148658933086,-7480.148658933086,-7480.148658933086,-3895.191603593756,-3895.191603593756,-3895.191603593756,-3584.95705533933,-3584.95705533933,-3584.95705533933,0.0,0.0,0.0,16089.560643995439
2010-06-21,23573.220908697607,10646.502108324732,35842.0624560125,23573.220908697607,23573.220908697607,29.240630502806965,29.240630502806965,29.240630502806965,3883.1119160604435,3883.1119160604435,3883.1119160604435,-3853.8712855576364,-3853.8712855576364,-3853.8712855576364,0.0,0.0,0.0,23602.461539200413
2010-06-22,23576.732514466694,12564.501230925616,38694.197828479206,23576.732514466694,23576.732514466694,2517.697280988002,2517.697280988002,2517.697280988002,6625.862082264808,6625.862082264808,6625.862082264808,-4108.1648012768055,-4108.1648012768055,-4108.1648012768055,0.0,0.0,0.0,26094.429795454696
2010-06-23,23580.244120235777,9834.077317212643,35918.84359602408,23580.244120235777,23580.244120235777,-572.4249400046665,-572.4249400046665,-572.4249400046665,3767.3797184087084,3767.3797184087084,3767.3797184087084,-4339.804658413375,-4339.804658413375,-4339.804658413375,0.0,0.0,0.0,23007.819180231112
2010-06-24,23583.75572600486,17126.028450448295,42030.72354766501,23583.75572600486,23583.75572600486,6022.375937910282,6022.375937910282,6022.375937910282,10563.955785093847,10563.955785093847,10563.955785093847,-4541.579847183565,-4541.579847183565,-4541.579847183565,0.0,0.0,0.0,29606.13166391514
2010-06-25,23587.267331773946,7366.703389554779,33656.58177917243,23587.267331773946,23587.267331773946,-3659.3662718609808,-3659.3662718609808,-3659.3662718609808,1047.9591267018027,1047.9591267018027,1047.9591267018027,-4707.325398562783,-4707.325398562783,-4707.325398562783,0.0,0.0,0.0,19927.901059912965
2010-06-26,23590.77893754303,-15473.960529842585,11200.11419644567,23590.77893754303,23590.77893754303,-26825.189419980023,-26825.189419980023,-26825.189419980023,-21993.07702489644,-21993.07702489644,-21993.07702489644,-4832.112395083583,-4832.112395083583,-4832.112395083583,0.0,0.0,0.0,-3234.4104824369933
2010-06-27,23594.290543312112,1980.1635642393187,27120.729273286746,23594.290543312112,23594.290543312112,-8807.589728383613,-8807.589728383613,-8807.589728383613,-3895.191603578968,-3895.191603578968,-3895.191603578968,-4912.398124804646,-4912.398124804646,-4912.398124804646,0.0,0.0,0.0,14786.7008149285
2010-06-28,23597.802149474956,9734.840759627881,34556.848152735714,23597.802149474956,23597.802149474956,-1063.0199369019754,-1063.0199369019754,-1063.0199369019754,3883.111916058863,3883.111916058863,3883.111916058863,-4946.131852960838,-4946.131852960838,-4946.131852960838,0.0,0.0,0.0,22534.78221257298
2010-06-29,23601.3137556378,12237.086553834082,38654.49360294645,23601.3137556378,23601.3137556378,1693.0490244520738,1693.0490244520738,1693.0490244520738,6625.862082277963,6625.862082277963,6625.862082277963,-4932.813057825889,-4932.813057825889,-4932.813057825889,0.0,0.0,0.0,25294.362780089872
2010-06-30,23604.825361800642,9497.934477007157,35403.44266218017,23604.825361800642,23604.825361800642,-1106.1207257225753,-1106.1207257225753,-1106.1207257225753,3767.379718421032,3767.379718421032,3767.379718421032,-4873.500444143608,-4873.500444143608,-4873.500444143608,0.0,0.0,0.0,22498.704636078066
2010-07-01,23608.336967963485,16403.954562433268,42320.60645329035,23608.336967963485,23608.336967963485,5793.184220398674,5793.184220398674,5793.184220398674,10563.955785087084,10563.955785087084,10563.955785087084,-4770.771564688409,-4770.771564688409,-4770.771564688409,0.0,0.0,0.0,29401.52118836216
2010-07-02,23611.84857412633,7131.326126287005,32954.032698914234,23611.84857412633,23611.84857412633,-3580.675275407282,-3580.675275407282,-3580.675275407282,1047.9591266905634,1047.9591266905634,1047.9591266905634,-4628.634402097845,-4628.634402097845,-4628.634402097845,0.0,0.0,0.0,20031.173298719048
2010-07-03,23615.36018028917,-15580.494636447045,9921.563341716923,23615.36018028917,23615.36018028917,-26445.470767994913,-26445.470767994913,-26445.470767994913,-21993.077024905633,-21993.077024905633,-21993.077024905633,-4452.39374308928,-4452.39374308928,-4452.39374308928,0.0,0.0,0.0,-2830.1105877057416
2010-07-04,23618.871786452015,2287.2404967318903,28952.334662256166,23618.871786452015,23618.871786452015,-8143.6681741213415,-8143.6681741213415,-8143.6681741213415,-3895.191603604719,-3895.191603604719,-3895.191603604719,-4248.476570516621,-4248.476570516621,-4248.476570516621,0.0,0.0,0.0,15475.203612330673
2010-07-05,23622.383392614855,9815.828233877093,36209.34665191056,23622.383392614855,23622.383392614855,-141.11004729642934,-141.11004729642934,-141.11004729642934,3883.1119160526678,3883.1119160526678,3883.1119160526678,-4024.221963349097,-4024.221963349097,-4024.221963349097,0.0,0.0,0.0,23481.273345318426
2010-07-06,23625.894998777698,14028.621032786814,39189.22485775603,23625.894998777698,23625.894998777698,2838.2199903596525,2838.2199903596525,2838.2199903596525,6625.862082268025,6625.862082268025,6625.862082268025,-3787.6420919083725,-3787.6420919083725,-3787.6420919083725,0.0,0.0,0.0,26464.11498913735
2010-07-07,23629.40660494054,10861.335516485846,37031.74576111121,23629.40660494054,23629.40660494054,220.217925977631,220.217925977631,220.217925977631,3767.3797184048353,3767.3797184048353,3767.3797184048353,-3547.1617924272045,-3547.1617924272045,-3547.1617924272045,0.0,0.0,0.0,23849.624530918172
2010-07-08,23632.918211103384,18650.518033803874,42354.88055106771,23632.918211103384,23632.918211103384,7252.610911584217,7252.610911584217,7252.610911584217,10563.95578508032,10563.95578508032,10563.95578508032,-3311.3448734961016,-3311.3448734961016,-3311.3448734961016,0.0,0.0,0.0,30885.5291226876
2010-07-09,23636.429817557302,9352.977644156008,34741.680138848154,23636.429817557302,23636.429817557302,-2040.6566002295494,-2040.6566002295494,-2040.6566002295494,1047.9591267243593,1047.9591267243593,1047.9591267243593,-3088.6157269539085,-3088.6157269539085,-3088.6157269539085,0.0,0.0,0.0,21595.773217327755
2010-07-10,23639.941424011224,-14202.388803422064,11420.498089447123,23639.941424011224,23639.941424011224,-24880.061998860056,-24880.061998860056,-24880.061998860056,-21993.077024899514,-21993.077024899514,-21993.077024899514,-2886.9849739605424,-2886.9849739605424,-2886.9849739605424,0.0,0.0,0.0,-1240.120574848832
2010-07-11,23643.453030465138,4972.458387847571,30861.07657033602,23643.453030465138,23643.453030465138,-6608.979371825495,-6608.979371825495,-6608.979371825495,-3895.1916035899294,-3895.1916035899294,-3895.1916035899294,-2713.7877682355656,-2713.7877682355656,-2713.7877682355656,0.0,0.0,0.0,17034.473658639643
2010-07-12,23646.964636919056,12839.088223955423,37203.93551446558,23646.964636919056,23646.964636919056,1307.6689104873626,1307.6689104873626,1307.6689104873626,3883.111916046471,3883.111916046471,3883.111916046471,-2575.4430055591088,-2575.4430055591088,-2575.4430055591088,0.0,0.0,0.0,24954.633547406418
2010-07-13,23650.476243372977,15046.413019457981,40657.574101996535,23650.476243372977,23650.476243372977,4148.621019901947,4148.621019901947,4148.621019901947,6625.862082258089,6625.862082258089,6625.862082258089,-2477.2410623561414,-2477.2410623561414,-2477.2410623561414,0.0,0.0,0.0,27799.097263274925
2010-07-14,23653.987849826895,12338.468829648129,37880.529210390225,23653.987849826895,23653.987849826895,1344.2128934362238,1344.2128934362238,1344.2128934362238,3767.37971842962,3767.37971842962,3767.37971842962,-2423.1668249933964,-2423.1668249933964,-2423.1668249933964,0.0,0.0,0.0,24998.200743263118
2010-07-15,23657.499456280813,19277.717939410428,44869.50625757688,23657.499456280813,23657.499456280813,8148.192084266987,8148.192084266987,8148.192084266987,10563.955785075332,10563.955785075332,10563.955785075332,-2415.763700808344,-2415.763700808344,-2415.763700808344,0.0,0.0,0.0,31805.6915405478
2010-07-16,23661.01106273473,9786.431127070551,33968.02304672233,23661.01106273473,23661.01106273473,-1408.083927113567,-1408.083927113567,-1408.083927113567,1047.9591266906493,1047.9591266906493,1047.9591266906493,-2456.043053804217,-2456.043053804217,-2456.043053804217,0.0,0.0,0.0,22252.927135621165
2010-07-17,23664.52266918865,-13154.425209342142,12587.622713770084,23664.52266918865,23664.52266918865,-24536.519144600745,-24536.519144600745,-24536.519144600745,-21993.07702490558,-21993.07702490558,-21993.07702490558,-2543.4421196951635,-2543.4421196951635,-2543.4421196951635,0.0,0.0,0.0,-871.9964754120956
2010-07-18,23668.03427564257,3798.7424719796945,30161.377298187967,23668.03427564257,23668.03427564257,-6571.023571755529,-6571.023571755529,-6571.023571755529,-3895.191603574641,-3895.191603574641,-3895.191603574641,-2675.831968180889,-2675.831968180889,-2675.831968180889,0.0,0.0,0.0,17097.01070388704
2010-07-19,23671.54588209649,11692.055772521093,37563.73081811475,23671.54588209649,23671.54588209649,1033.5363763384069,1033.5363763384069,1033.5363763384069,3883.1119160425856,3883.1119160425856,3883.1119160425856,-2849.575539704179,-2849.575539704179,-2849.575539704179,0.0,0.0,0.0,24705.082258434897
2010-07-20,23675.05749042473,14698.479130861242,41299.53133425992,23675.05749042473,23675.05749042473,3566.227846334659,3566.227846334659,3566.227846334659,6625.862082261039,6625.862082261039,6625.862082261039,-3059.63423592638,-3059.63423592638,-3059.63423592638,0.0,0.0,0.0,27241.28533675939
2010-07-21,23678.56909875297,10997.998311943846,37075.94052529386,23678.56909875297,23678.56909875297,467.6596839235114,467.6596839235114,467.6596839235114,3767.379718413426,3767.379718413426,3767.379718413426,-3299.720034489914,-3299.720034489914,-3299.720034489914,0.0,0.0,0.0,24146.22878267648
2010-07-22,23682.08070708121,18174.03844847027,44329.312252827825,23682.08070708121,23682.08070708121,7001.467109811914,7001.467109811914,7001.467109811914,10563.955785068567,10563.955785068567,10563.955785068567,-3562.488675256653,-3562.488675256653,-3562.488675256653,0.0,0.0,0.0,30683.547816893126
2010-07-23,23685.592315409453,8905.491291302373,33646.94452125475,23685.592315409453,23685.592315409453,-2791.809043470955,-2791.809043470955,-2791.809043470955,1047.9591266569394,1047.9591266569394,1047.9591266569394,-3839.7681701278943,-3839.7681701278943,-3839.7681701278943,0.0,0.0,0.0,20893.783271938497
2010-07-24,23689.103923737694,-14512.781145263947,11256.519495217759,23689.103923737694,23689.103923737694,-26115.892786717963,-26115.892786717963,-26115.892786717963,-21993.077024911647,-21993.077024911647,-21993.077024911647,-4122.815761806317,-4122.815761806317,-4122.815761806317,0.0,0.0,0.0,-2426.788862980269
2010-07-25,23692.615532065935,2791.3848266479426,27409.27732716515,23692.615532065935,23692.615532065935,-8297.787136424344,-8297.787136424344,-8297.787136424344,-3895.1916036429247,-3895.1916036429247,-3895.1916036429247,-4402.595532781419,-4402.595532781419,-4402.595532781419,0.0,0.0,0.0,15394.82839564159
2010-07-26,23696.127140394176,9140.044323605607,35343.02186319537,23696.127140394176,23696.127140394176,-786.956257408747,-786.956257408747,-786.956257408747,3883.1119160494814,3883.1119160494814,3883.1119160494814,-4670.068173458229,-4670.068173458229,-4670.068173458229,0.0,0.0,0.0,22909.17088298543
2010-07-27,23699.638748722416,12771.458772664304,38697.647117081055,23699.638748722416,23699.638748722416,1709.378102837214,1709.378102837214,1709.378102837214,6625.862082274196,6625.862082274196,6625.862082274196,-4916.483979436982,-4916.483979436982,-4916.483979436982,0.0,0.0,0.0,25409.01685155963
2010-07-28,23703.150357050657,9364.91691203594,36233.341888844254,23703.150357050657,23703.150357050657,-1366.2902586335802,-1366.2902586335802,-1366.2902586335802,3767.3797184257496,3767.3797184257496,3767.3797184257496,-5133.66997705933,-5133.66997705933,-5133.66997705933,0.0,0.0,0.0,22336.860098417077
2010-07-29,23706.661965378895,14922.530111762133,41721.553176813206,23706.661965378895,23706.661965378895,5249.653605227657,5249.653605227657,5249.653605227657,10563.9557850901,10563.9557850901,10563.9557850901,-5314.302179862443,-5314.302179862443,-5314.302179862443,0.0,0.0,0.0,28956.31557060655
2010-07-30,23710.17357370714,6270.427393405974,33040.78293030646,23710.17357370714,23710.17357370714,-4404.195228096307,-4404.195228096307,-4404.195228096307,1047.9591266907375,1047.9591266907375,1047.9591266907375,-5452.154354787044,-5452.154354787044,-5452.154354787044,0.0,0.0,0.0,19305.978345610834
2010-07-31,23713.68518276184,-16229.869757972016,9517.039044733485,23713.68518276184,23713.68518276184,-27535.392341112318,-27535.392341112318,-27535.392341112318,-21993.07702490865,-21993.07702490865,-21993.07702490865,-5542.3153162036715,-5542.3153162036715,-5542.3153162036715,0.0,0.0,0.0,-3821.7071583504767
2010-08-01,23717.196791816546,1602.852447180879,28008.02347656914,23717.196791816546,23717.196791816546,-9476.559253692554,-9476.559253692554,-9476.559253692554,-3895.191603627636,-3895.191603627636,-3895.191603627636,-5581.367650064916,-5581.367650064916,-5581.367650064916,0.0,0.0,0.0,14240.637538123992
2010-08-02,23720.708400871255,8395.669892572634,35114.17661587333,23720.708400871255,23720.708400871255,-1684.409958898933,-1684.409958898933,-1684.409958898933,3883.1119160563767,3883.1119160563767,3883.1119160563767,-5567.52187495531,-5567.52187495531,-5567.52187495531,0.0,0.0,0.0,22036.29844197232
2010-08-03,23724.22000992596,11226.250761618241,37079.00343079407,23724.22000992596,23724.22000992596,1125.1607427650142,1125.1607427650142,1125.1607427650142,6625.862082287352,6625.862082287352,6625.862082287352,-5500.701339522338,-5500.701339522338,-5500.701339522338,0.0,0.0,0.0,24849.380752690973
2010-08-04,23727.731618980666,8331.948981715845,34956.5055554411,23727.731618980666,23727.731618980666,-1615.194880943541,-1615.194880943541,-1615.194880943541,3767.3797184380746,3767.3797184380746,3767.3797184380746,-5382.574599381615,-5382.574599381615,-5382.574599381615,0.0,0.0,0.0,22112.536738037124
2010-08-05,23731.24322803537,16481.50408718424,41058.63681355351,23731.24322803537,23731.24322803537,5347.422216099495,5347.422216099495,5347.422216099495,10563.955785055927,10563.955785055927,10563.955785055927,-5216.533568956433,-5216.533568956433,-5216.533568956433,0.0,0.0,0.0,29078.665444134866
2010-08-06,23734.754837090073,7293.2290550246635,33588.09444090331,23734.754837090073,23734.754837090073,-3959.6582325816225,-3959.6582325816225,-3959.6582325816225,1047.9591266794964,1047.9591266794964,1047.9591266794964,-5007.617359261119,-5007.617359261119,-5007.617359261119,0.0,0.0,0.0,19775.09660450845
2010-08-07,23738.26644614478,-15845.029438969821,10827.122331164115,23738.26644614478,23738.26644614478,-26755.460368793643,-26755.460368793643,-26755.460368793643,-21993.077024902523,-21993.077024902523,-21993.077024902523,-4762.3833438911215,-4762.3833438911215,-4762.3833438911215,0.0,0.0,0.0,-3017.193922648865
2010-08-08,23741.778055199484,2479.8851992147543,28341.385114288827,23741.778055199484,23741.778055199484,-8383.920197676356,-8383.920197676356,-8383.920197676356,-3895.1916036128464,-3895.1916036128464,-3895.1916036128464,-4488.728594063509,-4488.728594063509,-4488.728594063509,0.0,0.0,0.0,15357.857857523128
2010-08-09,23745.289664254193,9591.738325857095,35482.3654901308,23745.289664254193,23745.289664254193,-312.55442592056943,-312.55442592056943,-312.55442592056943,3883.1119160501817,3883.1119160501817,3883.1119160501817,-4195.666341970751,-4195.666341970751,-4195.666341970751,0.0,0.0,0.0,23432.735238333622
2010-08-10,23748.801273308898,14393.26510925719,38976.920820653744,23748.801273308898,23748.801273308898,2732.798557568378,2732.798557568378,2732.798557568378,6625.8620822903,6625.8620822903,6625.8620822903,-3893.0635247219225,-3893.0635247219225,-3893.0635247219225,0.0,0.0,0.0,26481.599830877276
2010-08-11,23752.3128825566,11415.275617109528,37955.353444335706,23752.3128825566,23752.3128825566,176.03303165366506,176.03303165366506,176.03303165366506,3767.3797184182777,3767.3797184182777,3767.3797184182777,-3591.3466867646125,-3591.3466867646125,-3591.3466867646125,0.0,0.0,0.0,23928.345914210262
2010-08-12,23755.824491804302,18277.152683495548,43484.67190140952,23755.824491804302,23755.824491804302,7262.771245240033,7262.771245240033,7262.771245240033,10563.95578507746,10563.95578507746,10563.95578507746,-3301.1845398374267,-3301.1845398374267,-3301.1845398374267,0.0,0.0,0.0,31018.595737044336
2010-08-13,23759.336101052006,8667.038854135748,34236.81521952959,23759.336101052006,23759.336101052006,-1985.1971383793232,-1985.1971383793232,-1985.1971383793232,1047.9591266682576,1047.9591266682576,1047.9591266682576,-3033.1562650475807,-3033.1562650475807,-3033.1562650475807,0.0,0.0,0.0,21774.13896267268
2010-08-14,23762.847710299706,-13962.394582645373,12527.602716831374,23762.847710299706,23762.847710299706,-24790.492191832236,-24790.492191832236,-24790.492191832236,-21993.0770248964,-21993.0770248964,-21993.0770248964,-2797.4151669358366,-2797.4151669358366,-2797.4151669358366,0.0,0.0,0.0,-1027.6444815325303
2010-08-15,23766.35931954741,5473.45496225391,29951.117116547415,23766.35931954741,23766.35931954741,-6498.549141363598,-6498.549141363598,-6498.549141363598,-3895.1916036385956,-3895.1916036385956,-3895.1916036385956,-2603.357537725003,-2603.357537725003,-2603.357537725003,0.0,0.0,0.0,17267.810178183812
2010-08-16,23769.87092879511,12661.409583810555,38132.16826113515,23769.87092879511,23769.87092879511,1423.8053639736995,1423.8053639736995,1423.8053639736995,3883.111916059387,3883.111916059387,3883.111916059387,-2459.3065520856876,-2459.3065520856876,-2459.3065520856876,0.0,0.0,0.0,25193.67629276881
2010-08-17,23773.382538042817,14218.398095942073,40878.04956108343,23773.382538042817,23773.382538042817,4253.641393686224,4253.641393686224,4253.641393686224,6625.862082280362,6625.862082280362,6625.862082280362,-2372.22068859414,-2372.22068859414,-2372.22068859414,0.0,0.0,0.0,28027.02393172904
2010-08-18,23776.894147290517,12863.912077496478,38032.03011330769,23776.894147290517,23776.894147290517,1419.9441474958373,1419.9441474958373,1419.9441474958373,3767.379718430603,3767.379718430603,3767.379718430603,-2347.4355709347656,-2347.4355709347656,-2347.4355709347656,0.0,0.0,0.0,25196.838294786354
2010-08-19,23780.405756538217,18951.345725488212,44866.736713483006,23780.405756538217,23780.405756538217,8175.508528814154,8175.508528814154,8175.508528814154,10563.955785070697,10563.955785070697,10563.955785070697,-2388.447256256543,-2388.447256256543,-2388.447256256543,0.0,0.0,0.0,31955.91428535237
2010-08-20,23783.91736578592,9773.800617205174,35322.11316505352,23783.91736578592,23783.91736578592,-1448.7847665825427,-1448.7847665825427,-1448.7847665825427,1047.9591266345458,1047.9591266345458,1047.9591266345458,-2496.743893217089,-2496.743893217089,-2496.743893217089,0.0,0.0,0.0,22335.132599203378
2010-08-21,23787.42897503362,-13682.159158395481,11284.432341985534,23787.42897503362,23787.42897503362,-24664.768384083916,-24664.768384083916,-24664.768384083916,-21993.077024893402,-21993.077024893402,-21993.077024893402,-2671.691359190519,-2671.691359190519,-2671.691359190519,0.0,0.0,0.0,-877.3394090502952
2010-08-22,23790.94058174751,3992.9379255347317,30055.590784792563,23790.94058174751,23790.94058174751,-6805.6686052830855,-6805.6686052830855,-6805.6686052830855,-3895.191603623808,-3895.191603623808,-3895.191603623808,-2910.477001659277,-2910.477001659277,-2910.477001659277,0.0,0.0,0.0,16985.271976464424
2010-08-23,23794.452188461393,11235.38060211016,37308.17886574295,23794.452188461393,23794.452188461393,674.9979211131586,674.9979211131586,674.9979211131586,3883.1119160531903,3883.1119160531903,3883.1119160531903,-3208.113994940032,-3208.113994940032,-3208.113994940032,0.0,0.0,0.0,24469.45010957455
2010-08-24,23797.963795175277,15025.918091064459,39539.65880404335,23797.963795175277,23797.963795175277,3068.354956121965,3068.354956121965,3068.354956121965,6625.862082270428,6625.862082270428,6625.862082270428,-3557.507126148462,-3557.507126148462,-3557.507126148462,0.0,0.0,0.0,26866.318751297244
2010-08-25,23801.47540188916,10628.376895410638,35960.485525261334,23801.47540188916,23801.47540188916,-182.19937356144757,-182.19937356144757,-182.19937356144757,3767.3797184429277,3767.3797184429277,3767.3797184429277,-3949.579092004375,-3949.579092004375,-3949.579092004375,0.0,0.0,0.0,23619.276028327713
2010-08-26,23804.987008603053,17643.95324619672,42514.83783723041,23804.987008603053,23804.987008603053,6190.501114568347,6190.501114568347,6190.501114568347,10563.955785093118,10563.955785093118,10563.955785093118,-4373.454670524769,-4373.454670524769,-4373.454670524769,0.0,0.0,0.0,29995.4881231714
2010-08-27,23808.498615316938,7467.862085987872,32832.10318355972,23808.498615316938,23808.498615316938,-3768.739351267406,-3768.739351267406,-3768.739351267406,1047.9591266908135,1047.9591266908135,1047.9591266908135,-4816.69847795822,-4816.69847795822,-4816.69847795822,0.0,0.0,0.0,20039.75926404953
2010-08-28,23812.01022203082,-17278.231834276827,9366.161522375864,23812.01022203082,23812.01022203082,-27258.677504316616,-27258.677504316616,-27258.677504316616,-21993.077024914786,-21993.077024914786,-21993.077024914786,-5265.600479401832,-5265.600479401832,-5265.600479401832,0.0,0.0,0.0,-3446.6672822857945
2010-08-29,23815.52182874471,2416.7073915706987,28005.3021161569,23815.52182874471,23815.52182874471,-9600.693639240219,-9600.693639240219,-9600.693639240219,-3895.1916036090183,-3895.1916036090183,-3895.1916036090183,-5705.502035631199,-5705.502035631199,-5705.502035631199,0.0,0.0,0.0,14214.828189504491
2010-08-30,23819.033435458594,8671.635250421843,34250.582899182155,23819.033435458594,23819.033435458594,-2238.042163025791,-2238.042163025791,-2238.042163025791,3883.111916060089,3883.111916060089,3883.111916060089,-6121.154079085879,-6121.154079085879,-6121.154079085879,0.0,0.0,0.0,21580.991272432802
2010-08-31,23822.545042172478,11749.816426327425,36122.632044046986,23822.545042172478,23822.545042172478,128.7640290787887,128.7640290787887,128.7640290787887,6625.862082283584,6625.862082283584,6625.862082283584,-6497.098053204794,-6497.098053204794,-6497.098053204794,0.0,0.0,0.0,23951.309071251268
2010-09-01,23826.056648886366,8559.094081310815,33854.55491592475,23826.056648886366,23826.056648886366,-3050.6798308477714,-3050.6798308477714,-3050.6798308477714,3767.379718410672,3767.379718410672,3767.379718410672,-6818.059549258443,-6818.059549258443,-6818.059549258443,0.0,0.0,0.0,20775.376818038596
2010-09-02,23829.568254901264,14063.896502179563,40274.428268147625,23829.568254901264,23829.568254901264,3494.611630914798,3494.611630914798,3494.611630914798,10563.955785086353,10563.955785086353,10563.955785086353,-7069.344154171556,-7069.344154171556,-7069.344154171556,0.0,0.0,0.0,27324.179885816062
2010-09-03,23833.079860916154,4620.071896501719,31033.463327079597,23833.079860916154,23833.079860916154,-6189.265767478699,-6189.265767478699,-6189.265767478699,1047.9591266571042,1047.9591266571042,1047.9591266571042,-7237.224894135804,-7237.224894135804,-7237.224894135804,0.0,0.0,0.0,17643.814093437453
2010-09-04,23836.591466931048,-17516.583632334157,7658.014658718021,23836.591466931048,23836.591466931048,-29302.387851116044,-29302.387851116044,-29302.387851116044,-21993.07702490866,-21993.07702490866,-21993.07702490866,-7309.310826207383,-7309.310826207383,-7309.310826207383,0.0,0.0,0.0,-5465.796384184996
2010-09-05,23840.10307294594,353.59481920566026,25575.938949547544,23840.10307294594,23840.10307294594,-11170.078392985903,-11170.078392985903,-11170.078392985903,-3895.191603594228,-3895.191603594228,-3895.191603594228,-7274.886789391674,-7274.886789391674,-7274.886789391674,0.0,0.0,0.0,12670.024679960039
